ingredients_combo,taste_balance,price_norm,health_score,carbon_norm
sugar + oil + salt + cocoa + wheat + butter + nut + milk + whey + spice + milkfat + almond + rice + corn + yeast + soya + barley + hazelnut + peanut + potato + coconut + onion + cinnamon + garlic + pepper + cream + sunflower + sweetener + canola + carrot + palmitate + blueberry + raisin + sesame + paprika + turmeric + coating + flax + ginger + pumpkin + fig + cottonseed + peppermint + mango + plum + pineapple + liquorice + quinoa + chia + sugarcane + cornmeal + coffee + sauce + beef + pork + rosemary + elderberry + poppyseed + coriander + spinach + cabbage + cumin + aniseed + lentil + mustard + cardamom + wine + tea + mushroom + thyme + cookie + chokeberry + stearate + broccoli + allspice + grapefruit + leaf + olive + tomatoe + chicken + fennel + cider + butteroil + breadcrumb + monostearate + gooseberry + stearin + vegetale + pastry + tahini + anise + flageolet + mayonnaise + courgette + leek + bilberry + lard + flaxseed + soybean + boysenberry + breadstick + artichoke + palmfat + tofu + palma + brownie + champagne,0.47348350455017824,0.4973404976115192,4,0.48018382293133993
oil + cocoa + wheat + butter + nut + egg + milk + chocolate + vanilla + spice + juice + almond + honey + rice + seed + corn + bean + barley + hazelnut + apple + grape + onion + strawberry + cream + raspberry + cheese + sweetener + canola + orange + blueberry + sesame + walnut + paprika + buttermilk + cottonseed + banana + peppermint + mango + parsley + liquorice + quinoa + lime + blackberry + sauce + beef + chickpea + clove + pork + elderberry + coriander + yogurt + rye + aniseed + cassava + lentil + mustard + cardamom + melon + tea + thyme + chestnut + chokeberry + stearate + broccoli + allspice + grapefruit + leaf + reggiano + olive + tomatoe + chicken + shrimp + fennel + cider + butteroil + breadcrumb + chili + crispie + lingonberry + monostearate + kale + gooseberry + stearin + sage + pastry + berry + tahini + starter + lettuce + lard + applesauce + peppercorn + tallow + avocado + gingerbread + breadstick + bacon + artichoke + honeycomb + palmfat + tortilla + tofu + brownie + champagne + waffle,0.46492809452913714,0.49573671984801915,4,0.4701916388439525
sugar + cocoa + spice + milkfat + almond + seed + yeast + soya + barley + hazelnut + apple + strawberry + cinnamon + herb + garlic + pepper + cream + cheese + sweetener + canola + orange + carrot + palmitate + tomato + turmeric + coating + flax + ginger + buttermilk + yolk + peppermint + mango + plum + pineapple + pear + peach + liquorice + lime + chia + cornmeal + blackberry + coffee + sauce + beef + chickpea + buckwheat + pork + poppy + elderberry + poppyseed + millet + spinach + oregano + passionfruit + lentil + cardamom + wine + tea + watermelon + shellfish + chestnut + cake + allspice + kiwi + grapefruit + leaf + reggiano + olive + chicken + fennel + breadcrumb + crispie + lingonberry + monostearate + kale + potatoe + vegetale + fish + sage + pastry + tahini + anise + ghee + flageolet + mayonnaise + courgette + lard + applesauce + peppercorn + tigernut + avocado + flaxseed + cacao + soybean + lay + epice + artichoke + honeycomb + palmfat + palma + brownie + waffle,0.4698472543119158,0.5038839336758488,4,0.48107322616648623
sugar + cocoa + wheat + nut + milk + whey + spice + milkfat + almond + honey + corn + yeast + soya + peanut + oat + apple + coconut + strawberry + garlic + pepper + raspberry + canola + carrot + blueberry + walnut + paprika + tomato + cranberry + yolk + banana + pear + peach + parsley + quinoa + lime + cornmeal + sauce + buckwheat + sultana + pork + rye + spinach + cabbage + aniseed + passionfruit + cassava + lentil + mustard + wine + basil + tea + mushroom + thyme + shellfish + cookie + cake + chokeberry + broccoli + kiwi + chive + leaf + reggiano + olive + soda + shrimp + fennel + butteroil + chili + crispie + dill + lingonberry + sage + anise + starter + flageolet + mayonnaise + bilberry + tigernut + avocado + gingerbread + flaxseed + cacao + cauliflower + soybean + cashew + shallot + groat + bacon + palmfat + tortilla + tofu,0.47332542930636207,0.5125554999545666,4,0.4803208632128603
flour + fruit + butter + egg + milk + spice + juice + milkfat + rice + seed + bean + soya + barley + hazelnut + peanut + butterfat + oat + apple + palm + strawberry + cinnamon + herb + cream + cheese + canola + lemon + palmitate + blueberry + sesame + walnut + paprika + tomato + coating + flax + buttermilk + yolk + plum + pineapple + peach + parsley + liquorice + quinoa + lime + chia + cornmeal + sauce + buckwheat + sultana + pork + rosemary + poppyseed + coriander + yogurt + millet + passionfruit + cardamom + wine + biscuit + mushroom + thyme + chestnut + papaya + cake + chokeberry + broccoli + kiwi + grapefruit + leaf + olive + oatmeal + soda + cracker + shrimp + fennel + bread + cider + breadcrumb + dill + lingonberry + gooseberry + potatoe + fish + sage + fenugreek + anise + ghee + starter + courgette + caramel + bilberry + tigernut + gingerbread + flaxseed + cauliflower + cashew + boysenberry + epice + honeycomb + tofu + palma + brownie + champagne,0.4694153446804636,0.5127166368406127,4,0.4778814945605509
sugar + oil + cocoa + wheat + nut + egg + vanilla + juice + almond + honey + corn + bean + barley + hazelnut + grape + palm + strawberry + pepper + cream + raspberry + canola + carrot + palmitate + raisin + sesame + tomato + vinegar + turmeric + buttermilk + pumpkin + fig + banana + mango + plum + pear + peach + lime + chia + sugarcane + blackberry + sauce + clove + sultana + pork + elderberry + coriander + yogurt + millet + spinach + oregano + cumin + pea + lentil + cardamom + melon + wine + basil + mushroom + watermelon + shellfish + chestnut + cookie + cake + chokeberry + broccoli + kiwi + leaf + reggiano + cracker + shrimp + cider + breadcrumb + chili + dill + monostearate + gooseberry + vegetale + fish + pastry + berry + anise + mayonnaise + courgette + leek + peppercorn + tallow + tigernut + gingerbread + flaxseed + cacao + soybean + groat + honeycomb + palma + brownie + champagne + waffle,0.4641040612557258,0.511030422559215,4,0.48090857960646194
sugar + oil + salt + flour + butter + egg + milk + whey + vanilla + juice + almond + honey + rice + corn + yeast + potato + oat + coconut + grape + palm + strawberry + cinnamon + herb + garlic + pepper + sunflower + raspberry + cheese + sweetener + canola + lemon + walnut + paprika + vinegar + turmeric + flax + buttermilk + pumpkin + fig + yolk + cottonseed + plum + pineapple + parsley + quinoa + lime + chia + blackberry + coffee + beef + chickpea + clove + buckwheat + pork + poppy + elderberry + poppyseed + coriander + yogurt + millet + oregano + aniseed + passionfruit + cassava + mustard + melon + wine + basil + biscuit + mushroom + watermelon + thyme + shellfish + chestnut + cookie + papaya + cake + stearate + allspice + kiwi + leaf + cracker + chicken + shrimp + breadcrumb + dill + kale + stearin + fish + sage + fenugreek + pastry + berry + tahini + anise + ghee + starter + lettuce + mayonnaise + bilberry + lard + avocado + flaxseed + cacao + cauliflower + soybean + boysenberry + epice + bacon + artichoke + palmfat + tofu + palma + brownie + champagne + waffle,0.46786048102153044,0.5169784927047502,4,0.4880852158791951
sugar + cocoa + wheat + butter + egg + milk + chocolate + whey + vanilla + spice + almond + rice + seed + corn + yeast + bean + hazelnut + peanut + grape + palm + strawberry + cinnamon + sunflower + sweetener + canola + orange + apricot + vinegar + coating + fig + cottonseed + peppermint + mango + pineapple + parsley + lime + chia + cornmeal + sauce + chickpea + clove + buckwheat + sultana + pork + elderberry + poppyseed + coriander + yogurt + rye + cabbage + cumin + aniseed + celery + passionfruit + cassava + lentil + cardamom + wine + basil + biscuit + tea + mushroom + shellfish + cookie + papaya + stearate + broccoli + kiwi + grapefruit + soda + cracker + shrimp + fennel + cider + breadcrumb + stearin + vegetale + fish + sage + fenugreek + pastry + berry + tahini + courgette + leek + bilberry + tigernut + cauliflower + shallot + epice + artichoke,0.46754280336368803,0.5181486148407821,4,0.48802901247697905
fruit + wheat + butter + nut + egg + spice + juice + honey + seed + yeast + soya + hazelnut + strawberry + garlic + pepper + sweetener + carrot + raisin + sesame + tomato + cranberry + coating + flax + ginger + fig + yolk + banana + mango + plum + pear + peach + liquorice + chia + sugarcane + cornmeal + pork + poppyseed + spinach + cumin + celery + mustard + cardamom + wine + biscuit + mushroom + watermelon + thyme + cookie + cake + chokeberry + kiwi + grapefruit + leaf + reggiano + olive + cracker + chicken + cider + breadcrumb + chili + lingonberry + monostearate + gooseberry + stearin + vegetale + pastry + tahini + lettuce + flageolet + mayonnaise + peppercorn + tigernut + cacao + cauliflower + shallot + boysenberry + lay + epice + bacon + artichoke + honeycomb + palmfat + tortilla + tofu + brownie + waffle,0.4661081475712597,0.5005676532953157,4,0.4709993858230242
sugar + oil + salt + flour + cocoa + butter + nut + milk + chocolate + vanilla + honey + seed + corn + yeast + soya + butterfat + potato + oat + apple + coconut + palm + onion + strawberry + cinnamon + garlic + pepper + raspberry + cheese + canola + orange + lemon + blueberry + raisin + sesame + apricot + vinegar + turmeric + coating + flax + ginger + buttermilk + pumpkin + peppermint + parsley + quinoa + sugarcane + blackberry + coffee + beef + chickpea + buckwheat + sultana + pork + yogurt + cabbage + oregano + cumin + pea + aniseed + celery + passionfruit + lentil + cardamom + biscuit + watermelon + chestnut + cookie + papaya + cake + stearate + broccoli + kiwi + reggiano + soda + tomatoe + cracker + fennel + cider + breadcrumb + dill + gooseberry + stearin + potatoe + fish + sage + fenugreek + tahini + ghee + flageolet + leek + bilberry + avocado + flaxseed + cacao + soybean + shallot + boysenberry + groat + breadstick + lay + honeycomb + palmfat + tofu + champagne,0.4695946994060463,0.4983651716376716,4,0.4759959911180136
sugar + cocoa + fruit + wheat + butter + chocolate + vanilla + spice + milkfat + almond + rice + seed + corn + yeast + soya + barley + potato + oat + apple + strawberry + cinnamon + garlic + sunflower + cheese + carrot + lemon + palmitate + blueberry + sesame + apricot + paprika + tomato + vinegar + coating + flax + ginger + buttermilk + pumpkin + fig + yolk + banana + peppermint + mango + peach + parsley + liquorice + lime + chia + cornmeal + blackberry + coffee + sauce + beef + chickpea + buckwheat + pork + elderberry + poppyseed + coriander + yogurt + spinach + cumin + pea + aniseed + celery + cassava + mustard + cardamom + wine + basil + tea + mushroom + thyme + cookie + cake + stearate + broccoli + chive + grapefruit + tomatoe + cracker + cider + breadcrumb + crispie + dill + lingonberry + potatoe + vegetale + sage + pastry + berry + tahini + anise + ghee + starter + flageolet + mayonnaise + courgette + caramel + bilberry + tigernut + avocado + flaxseed + soybean + shallot + boysenberry + groat + breadstick + bacon + tortilla + tofu + brownie + waffle,0.473068944534142,0.5147978195326492,4,0.48414776618117505
sugar + salt + wheat + whey + vanilla + spice + juice + almond + rice + yeast + bean + peanut + oat + apple + coconut + grape + strawberry + cinnamon + herb + cream + raspberry + cheese + orange + palmitate + sesame + walnut + paprika + tomato + cranberry + turmeric + flax + ginger + buttermilk + fig + yolk + banana + pineapple + peach + parsley + quinoa + chia + cornmeal + coffee + sauce + buckwheat + sultana + poppy + elderberry + millet + cabbage + cumin + celery + cassava + wine + biscuit + thyme + papaya + allspice + kiwi + grapefruit + olive + soda + cracker + chicken + shrimp + fennel + cider + dill + kale + potatoe + vegetale + fish + fenugreek + berry + anise + starter + lettuce + flageolet + mayonnaise + courgette + caramel + bilberry + lard + peppercorn + tallow + avocado + gingerbread + cacao + cauliflower + soybean + breadstick + epice + artichoke + honeycomb + tofu + champagne + waffle,0.47323038969399195,0.5182424636194031,4,0.4832306718302523
salt + flour + cocoa + egg + chocolate + spice + milkfat + almond + yeast + soya + hazelnut + potato + onion + strawberry + cinnamon + herb + pepper + sunflower + raspberry + sweetener + canola + orange + palmitate + blueberry + sesame + paprika + turmeric + coating + pumpkin + yolk + cottonseed + banana + quinoa + chia + blackberry + coffee + beef + chickpea + buckwheat + elderberry + yogurt + rye + spinach + cabbage + oregano + cumin + aniseed + celery + cassava + lentil + mustard + wine + basil + biscuit + tea + mushroom + watermelon + thyme + stearate + broccoli + grapefruit + olive + soda + tomatoe + shrimp + fennel + bread + cider + breadcrumb + crispie + monostearate + sage + fenugreek + pastry + tahini + flageolet + mayonnaise + courgette + leek + caramel + bilberry + lard + soybean + shallot + lay + artichoke + honeycomb + palma + waffle,0.4752243665281015,0.5115753064564952,4,0.48439016039909044
sugar + cocoa + wheat + butter + spice + juice + almond + seed + corn + soya + barley + potato + apple + grape + strawberry + cinnamon + garlic + pepper + cheese + canola + carrot + lemon + palmitate + blueberry + raisin + sesame + paprika + tomato + cranberry + coating + flax + buttermilk + fig + yolk + cottonseed + peppermint + peach + parsley + liquorice + lime + chia + cornmeal + blackberry + coffee + chickpea + sultana + pork + poppy + elderberry + poppyseed + cumin + pea + celery + cassava + cardamom + basil + biscuit + tea + thyme + shellfish + cookie + stearate + broccoli + allspice + grapefruit + reggiano + olive + fennel + crispie + dill + lingonberry + stearin + potatoe + vegetale + sage + pastry + anise + starter + courgette + leek + bilberry + lard + applesauce + peppercorn + tallow + tigernut + avocado + flaxseed + soybean + shallot + boysenberry + breadstick + bacon + tortilla + palma + brownie,0.46785338653048997,0.509750609447836,4,0.48560631089055534
salt + flour + cocoa + fruit + nut + whey + milkfat + almond + honey + seed + corn + yeast + bean + soya + butterfat + potato + oat + apple + coconut + grape + palm + onion + strawberry + cinnamon + herb + cream + sunflower + palmitate + raisin + sesame + paprika + coating + ginger + buttermilk + pumpkin + fig + yolk + cottonseed + banana + peppermint + pear + peach + quinoa + chia + sugarcane + blackberry + coffee + beef + sultana + pork + poppy + rosemary + poppyseed + coriander + yogurt + rye + millet + spinach + cabbage + oregano + cumin + pea + celery + passionfruit + cassava + mustard + cardamom + melon + basil + biscuit + mushroom + chestnut + papaya + cake + stearate + broccoli + chive + leaf + olive + soda + tomatoe + cracker + shrimp + fennel + butteroil + breadcrumb + crispie + kale + gooseberry + fish + sage + anise + starter + lettuce + mayonnaise + leek + bilberry + applesauce + peppercorn + tallow + gingerbread + flaxseed + cacao + cauliflower + soybean + cashew + shallot + breadstick + lay + epice + tofu + brownie + champagne + waffle,0.47077257080824514,0.5185534925615145,4,0.48487208346180294
sugar + oil + cocoa + fruit + wheat + butter + nut + egg + whey + vanilla + spice + juice + almond + seed + soya + hazelnut + butterfat + potato + oat + coconut + strawberry + cinnamon + herb + garlic + raspberry + orange + lemon + blueberry + raisin + sesame + paprika + tomato + vinegar + coating + flax + fig + yolk + cottonseed + banana + peppermint + plum + pineapple + pear + peach + parsley + quinoa + cornmeal + blackberry + sauce + beef + chickpea + sultana + poppy + coriander + rye + millet + cabbage + aniseed + celery + passionfruit + mustard + cardamom + melon + basil + mushroom + shellfish + cake + chokeberry + broccoli + chive + grapefruit + leaf + reggiano + tomatoe + chicken + shrimp + cider + kale + potatoe + fenugreek + berry + starter + leek + bilberry + tallow + tigernut + avocado + gingerbread + flaxseed + cacao + cauliflower + soybean + shallot + boysenberry + breadstick + epice + bacon + artichoke + honeycomb + tortilla + tofu + palma + waffle,0.4631048892794499,0.5184657138774001,4,0.4773506824418053
salt + fruit + butter + nut + chocolate + whey + spice + milkfat + almond + honey + seed + yeast + bean + soya + butterfat + potato + oat + apple + coconut + grape + cinnamon + garlic + pepper + cheese + orange + lemon + sesame + walnut + paprika + flax + peppermint + plum + pear + peach + liquorice + quinoa + lime + sugarcane + blackberry + sultana + elderberry + cabbage + cumin + cassava + lentil + mustard + cardamom + basil + biscuit + watermelon + thyme + shellfish + cookie + cake + stearate + broccoli + kiwi + chive + olive + tomatoe + cracker + shrimp + fennel + butteroil + breadcrumb + chili + crispie + lingonberry + stearin + vegetale + sage + fenugreek + anise + ghee + lettuce + mayonnaise + courgette + caramel + bilberry + lard + gingerbread + flaxseed + cacao + soybean + groat + breadstick + epice + palma + brownie,0.4637783768126804,0.4957880824585892,4,0.4703604171056455
sugar + salt + cocoa + fruit + wheat + butter + nut + egg + vanilla + honey + seed + corn + peanut + butterfat + potato + oat + apple + herb + garlic + pepper + sunflower + blueberry + paprika + cranberry + turmeric + coating + flax + ginger + cottonseed + peppermint + plum + pear + peach + liquorice + quinoa + lime + sugarcane + blackberry + clove + sultana + poppy + elderberry + yogurt + millet + cabbage + cumin + aniseed + celery + passionfruit + mustard + wine + watermelon + thyme + cookie + papaya + cake + stearate + broccoli + allspice + kiwi + olive + cracker + chicken + shrimp + fennel + cider + breadcrumb + chili + kale + fish + sage + fenugreek + pastry + ghee + lettuce + mayonnaise + tallow + avocado + gingerbread + cashew + shallot + boysenberry + lay + epice + palmfat + palma + brownie + champagne + waffle,0.46260132381801267,0.508235127099068,4,0.4786948254196252
sugar + salt + flour + fruit + wheat + chocolate + whey + milkfat + honey + rice + seed + yeast + bean + soya + potato + oat + apple + grape + strawberry + cinnamon + herb + canola + orange + carrot + lemon + palmitate + sesame + walnut + paprika + coating + ginger + pumpkin + cottonseed + banana + peppermint + mango + liquorice + quinoa + lime + blackberry + coffee + sauce + clove + sultana + yogurt + millet + spinach + cabbage + pea + aniseed + celery + cassava + mustard + cardamom + melon + wine + thyme + shellfish + chestnut + papaya + cake + chokeberry + grapefruit + olive + tomatoe + cracker + shrimp + cider + chili + crispie + dill + monostearate + kale + gooseberry + stearin + sage + fenugreek + berry + flageolet + mayonnaise + leek + bilberry + lard + applesauce + tallow + tigernut + avocado + gingerbread + flaxseed + soybean + boysenberry + groat + lay + bacon + palmfat + tofu + brownie + waffle,0.4738581008832397,0.5005649810781634,4,0.47525703208984826
oil + salt + cocoa + fruit + butter + nut + chocolate + whey + vanilla + juice + milkfat + yeast + soya + hazelnut + peanut + potato + oat + apple + coconut + palm + onion + strawberry + cinnamon + herb + garlic + pepper + cream + sweetener + orange + carrot + palmitate + raisin + sesame + walnut + apricot + paprika + tomato + flax + ginger + yolk + pineapple + pear + peach + parsley + chia + sugarcane + cornmeal + coffee + sauce + beef + buckwheat + sultana + pork + poppy + poppyseed + coriander + yogurt + millet + cabbage + cumin + pea + aniseed + mustard + cardamom + melon + biscuit + tea + thyme + cookie + papaya + cake + broccoli + allspice + chive + leaf + olive + cracker + chicken + shrimp + fennel + cider + crispie + lingonberry + monostearate + gooseberry + stearin + vegetale + fish + pastry + ghee + lettuce + mayonnaise + courgette + leek + bilberry + lard + tallow + gingerbread + flaxseed + cacao + cauliflower + soybean + cashew + breadstick + lay + artichoke + palmfat + tortilla + palma + brownie,0.47210895023062915,0.503207090235175,4,0.47583301121784677
